recording_id,database,label,split,note
e00047,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00048,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00049,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00050,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00051,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00052,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00053,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00054,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00055,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00056,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00057,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00058,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00059,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00060,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00061,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00062,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00063,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00064,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00065,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00066,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00067,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00068,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00069,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00070,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00071,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00072,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00073,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00074,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00075,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00076,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00077,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00078,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00079,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00080,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00081,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00082,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00083,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00084,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00085,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00086,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00087,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00088,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00089,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00090,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00091,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00092,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00093,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00094,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00095,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00096,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00097,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00098,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00099,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00100,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00101,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00102,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00103,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00104,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00105,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00106,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00107,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00108,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00109,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00110,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00111,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00112,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00113,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00114,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00115,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00116,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00117,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00118,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00119,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00120,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00121,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00122,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00123,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00124,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00125,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00126,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00127,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00128,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00129,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00130,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00131,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00132,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00133,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00134,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00135,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00136,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00137,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00138,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00139,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00140,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00141,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00142,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00143,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00144,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00145,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00146,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00147,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00148,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00149,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00150,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00151,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00152,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00153,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00154,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00155,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00156,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00157,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00158,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00159,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00160,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00161,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00162,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00163,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00164,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00165,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00166,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00167,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00168,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00169,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00170,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00171,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00172,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00173,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00174,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00175,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00176,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00177,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00178,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00179,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00180,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00181,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00182,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00183,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00184,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00185,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00186,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00187,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00188,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00189,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00190,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00191,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00192,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00193,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00194,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00195,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00196,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00197,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00198,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00199,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00200,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00201,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00202,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00203,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00204,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00205,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00206,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00207,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00208,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00209,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00210,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00211,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00212,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00213,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00214,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00215,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00216,e,1,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00217,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00218,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00219,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00220,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00221,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00222,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00223,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00224,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00225,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00226,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00227,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00228,e,1,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00229,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00230,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00231,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00232,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00233,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00234,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00235,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00236,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00237,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00238,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00239,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00240,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00241,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00242,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00243,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00244,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00245,e,0,test,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00246,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
e00247,e,0,train,"seed=42, 70/30, record-level (matches split_idx in notebook)"
